"sid","entry","irt","fpatchnum","fpatchitem","fitemsfromend","flastitem","meanirt","catitem"
481,"alligator",1,12,2,1,1,5,25
481,"liger",5,13,1,1,1,5,26
481,"flamingo",15,14,1,1,1,5,27
481,"seal",9,15,1,5,0,5,28
481,"whale",2,15,2,4,0,5,29
481,"goldfish",3,15,3,3,0,5,30
481,"betta",6,15,4,2,0,5,31
481,"clownfish",5,15,5,1,1,5,32
481,"polarbear",7,16,1,99,0,5,33
481,"brownbear",3,16,2,99,0,5,34
481,"blackbear",6,16,3,99,0,5,35
481,"panda",9,16,4,99,0,5,36
482,"monkey",4,1,1,1,1,6.46428571428571,1
482,"turtle",5,2,1,4,0,6.46428571428571,2
482,"fish",2,2,2,3,0,6.46428571428571,3
482,"dog",2,2,3,2,0,6.46428571428571,4
482,"cat",1,2,4,1,1,6.46428571428571,5
482,"pig",2,3,1,3,0,6.46428571428571,6
482,"horse",2,3,2,2,0,6.46428571428571,7
482,"cow",4,3,3,1,1,6.46428571428571,8
482,"bull",1,4,1,1,1,6.46428571428571,9
482,"chicken",5,5,1,3,0,6.46428571428571,10
482,"turkey",3,5,2,2,0,6.46428571428571,11
482,"hen",1,5,3,1,1,6.46428571428571,12
482,"rooster",5,7,1,1,1,6.46428571428571,14
482,"whale",7,8,1,2,0,6.46428571428571,15
482,"shark",3,8,2,1,1,6.46428571428571,16
482,"rabbit",18,10,1,3,0,6.46428571428571,18
482,"lizard",29,10,2,2,0,6.46428571428571,19
482,"snake",2,10,3,1,1,6.46428571428571,20
482,"chick",5,11,1,1,1,6.46428571428571,21
482,"mouse",4,12,1,2,0,6.46428571428571,22
482,"rat",3,12,2,1,1,6.46428571428571,23
482,"bear",42,13,1,1,1,6.46428571428571,24
482,"gorilla",7,14,1,99,0,6.46428571428571,25
482,"zebra",6,14,2,99,0,6.46428571428571,26
482,"giraffe",4,14,3,99,0,6.46428571428571,27
482,"lion",3,14,4,99,0,6.46428571428571,28
483,"labradorretriever",9,1,1,7,0,7.38461538461539,1
483,"cat",2,1,3,5,0,7.38461538461539,3
483,"lion",3,1,4,4,0,7.38461538461539,4
483,"tiger",2,1,5,3,0,7.38461538461539,5
483,"elephant",9,1,6,2,0,7.38461538461539,6
483,"rhino",5,1,7,1,1,7.38461538461539,7
483,"bird",4,2,1,1,1,7.38461538461539,8
483,"whale",5,3,1,3,0,7.38461538461539,9
483,"fish",6,3,2,2,0,7.38461538461539,10
483,"shark",1,3,3,1,1,7.38461538461539,11
483,"hippopotamus",5,4,1,1,1,7.38461538461539,12
483,"oyster",9,5,1,2,0,7.38461538461539,13
483,"dolphin",11,5,2,1,1,7.38461538461539,14
483,"horse",5,6,1,1,1,7.38461538461539,15
483,"bobcat",9,7,1,3,0,7.38461538461539,16
483,"grizzly",9,7,2,2,0,7.38461538461539,17
483,"blackbear",4,7,3,1,1,7.38461538461539,18
483,"human",4,8,1,1,1,7.38461538461539,19
483,"wolverine",11,9,1,2,0,7.38461538461539,20
483,"badger",3,9,2,1,1,7.38461538461539,21
483,"snake",3,10,1,1,1,7.38461538461539,22
483,"mole",8,11,1,1,1,7.38461538461539,23
483,"manatee",18,12,1,1,1,7.38461538461539,24
483,"goat",17,14,1,99,0,7.38461538461539,26
484,"dog",3,1,1,2,0,5.32352941176471,1
484,"cat",1,1,2,1,1,5.32352941176471,2
484,"bird",3,2,1,1,1,5.32352941176471,3
484,"horse",1,3,1,1,1,5.32352941176471,4
484,"dolphin",8,4,1,5,0,5.32352941176471,5
484,"shark",2,4,2,4,0,5.32352941176471,6
484,"goldfish",4,4,3,3,0,5.32352941176471,7
484,"snake",2,4,4,2,0,5.32352941176471,8
484,"rabbit",3,4,5,1,1,5.32352941176471,9
484,"ox",2,5,1,1,1,5.32352941176471,10
484,"sheep",3,6,1,4,0,5.32352941176471,11
484,"goat",2,6,2,3,0,5.32352941176471,12
484,"cow",4,6,3,2,0,5.32352941176471,13
484,"llama",5,6,4,1,1,5.32352941176471,14
484,"bee",5,7,1,2,0,5.32352941176471,15
484,"butterfly",7,7,2,1,1,5.32352941176471,16
484,"giraffe",7,8,1,3,0,5.32352941176471,17
484,"elephant",3,8,2,2,0,5.32352941176471,18
484,"monkey",5,8,3,1,1,5.32352941176471,19
484,"penguin",11,9,1,1,1,5.32352941176471,20
484,"blowfish",7,10,1,1,1,5.32352941176471,21
484,"zebra",8,11,1,3,0,5.32352941176471,22
484,"lion",3,11,2,2,0,5.32352941176471,23
484,"tiger",3,11,3,1,1,5.32352941176471,24
484,"bear",1,12,1,1,1,5.32352941176471,25
484,"donkey",6,13,1,1,1,5.32352941176471,26
484,"alligator",6,14,1,2,0,5.32352941176471,27
484,"crocodile",6,14,2,1,1,5.32352941176471,28
484,"bluewhale",26,15,1,1,1,5.32352941176471,29
484,"wolf",4,16,1,2,0,5.32352941176471,30
484,"coyote",5,16,2,1,1,5.32352941176471,31
484,"armadillo",10,17,1,1,1,5.32352941176471,32
484,"spider",8,18,1,1,1,5.32352941176471,33
484,"scorpion",7,19,1,99,0,5.32352941176471,34
485,"bird",5,1,1,1,1,7.82608695652174,1
485,"reptile",4,2,1,2,0,7.82608695652174,2
485,"dinosaur",3,2,2,1,1,7.82608695652174,3
485,"fish",15,3,1,1,1,7.82608695652174,4
485,"bear",18,4,1,1,1,7.82608695652174,5
485,"bee",11,5,1,3,0,7.82608695652174,6
485,"insect",7,5,2,2,0,7.82608695652174,7
485,"fly",8,5,3,1,1,7.82608695652174,8
485,"cheetah",8,6,1,4,0,7.82608695652174,9
485,"lion",2,6,2,3,0,7.82608695652174,10
485,"leopard",14,6,3,2,0,7.82608695652174,11
485,"mammal",4,6,4,1,1,7.82608695652174,12
485,"whale",3,7,1,2,0,7.82608695652174,13
485,"dolphin",4,7,2,1,1,7.82608695652174,14
485,"elephant",12,8,1,2,0,7.82608695652174,15
485,"chicken",4,9,1,2,0,7.82608695652174,17
485,"horse",9,9,2,1,1,7.82608695652174,18
485,"flamingo",8,10,1,2,0,7.82608695652174,19
485,"eagle",11,10,2,1,1,7.82608695652174,20
485,"ant",18,11,1,1,1,7.82608695652174,21
485,"spider",4,12,1,1,1,7.82608695652174,22
485,"zebra",7,13,1,99,0,7.82608695652174,23
486,"zebra",4,1,1,1,1,4.23255813953488,1
486,"wolf",1,2,1,2,0,4.23255813953488,2
486,"duck",3,3,1,1,1,4.23255813953488,4
486,"lion",2,4,1,2,0,4.23255813953488,5
486,"rat",2,5,1,3,0,4.23255813953488,7
486,"mole",3,5,2,2,0,4.23255813953488,8
486,"giraffe",4,6,1,1,1,4.23255813953488,10
486,"dog",2,7,1,5,0,4.23255813953488,11
486,"labradorretriever",6,7,2,4,0,4.23255813953488,12
486,"siberianhusky",4,7,3,3,0,4.23255813953488,13
486,"malamute",4,7,4,2,0,4.23255813953488,14
486,"chihuahua",4,7,5,1,1,4.23255813953488,15
486,"crow",5,8,1,2,0,4.23255813953488,16
486,"raven",3,8,2,1,1,4.23255813953488,17
486,"monkey",6,9,1,4,0,4.23255813953488,18
486,"ape",2,9,2,3,0,4.23255813953488,19
486,"gorilla",6,9,3,2,0,4.23255813953488,20
486,"chimpanzee",8,9,4,1,1,4.23255813953488,21
486,"bat",13,10,1,1,1,4.23255813953488,22
486,"parrot",2,11,1,2,0,4.23255813953488,23
486,"bird",2,11,2,1,1,4.23255813953488,24
486,"snake",5,12,1,3,0,4.23255813953488,25
486,"python",2,12,2,2,0,4.23255813953488,26
486,"anaconda",6,12,3,1,1,4.23255813953488,27
486,"yak",4,13,1,3,0,4.23255813953488,28
486,"llama",2,13,2,2,0,4.23255813953488,29
486,"whale",8,14,1,2,0,4.23255813953488,31
486,"dolphin",4,14,2,1,1,4.23255813953488,32
486,"cow",7,15,1,1,1,4.23255813953488,33
486,"bull",2,16,1,1,1,4.23255813953488,34
486,"chicken",3,17,1,5,0,4.23255813953488,35
486,"penguin",3,17,2,4,0,4.23255813953488,36
486,"polarbear",4,17,3,3,0,4.23255813953488,37
486,"seal",6,17,4,2,0,4.23255813953488,38
486,"walrus",2,17,5,1,1,4.23255813953488,39
486,"lamb",11,18,1,2,0,4.23255813953488,40
486,"sheep",2,18,2,1,1,4.23255813953488,41
486,"fish",1,19,1,99,0,4.23255813953488,42
486,"pike",9,19,2,99,0,4.23255813953488,43
487,"horse",3,1,1,1,1,5.29411764705882,1
487,"cat",2,2,1,2,0,5.29411764705882,2
487,"dog",2,2,2,1,1,5.29411764705882,3
487,"jaguar",2,3,1,2,0,5.29411764705882,4
487,"cougar",4,3,2,1,1,5.29411764705882,5
487,"mouse",2,4,1,3,0,5.29411764705882,6
487,"rat",1,4,2,2,0,5.29411764705882,7
487,"gerbil",3,4,3,1,1,5.29411764705882,8
487,"monkey",4,5,1,4,0,5.29411764705882,9
487,"ape",7,5,2,3,0,5.29411764705882,10
487,"gorilla",6,5,3,2,0,5.29411764705882,11
487,"orangutan",7,5,4,1,1,5.29411764705882,12
487,"parakeet",6,6,1,3,0,5.29411764705882,13
487,"rabbit",6,6,2,2,0,5.29411764705882,14
487,"guineapig",24,6,3,1,1,5.29411764705882,15
487,"pig",2,7,1,1,1,5.29411764705882,16
487,"spider",5,8,1,1,1,5.29411764705882,17
487,"cow",5,9,1,2,0,5.29411764705882,18
487,"donkey",4,9,2,1,1,5.29411764705882,19
487,"squirrel",8,10,1,2,0,5.29411764705882,20
487,"chipmunk",5,10,2,1,1,5.29411764705882,21
487,"owl",6,11,1,1,1,5.29411764705882,22
487,"deer",25,12,1,3,0,5.29411764705882,23
487,"moose",5,12,2,2,0,5.29411764705882,24
487,"elk",1,12,3,1,1,5.29411764705882,25
487,"frog",3,13,1,2,0,5.29411764705882,26
487,"toad",2,13,2,1,1,5.29411764705882,27
487,"emu",3,14,1,1,1,5.29411764705882,28
487,"elephant",3,15,1,1,1,5.29411764705882,29
487,"woodpecker",5,16,1,1,1,5.29411764705882,30
487,"woodchuck",3,17,1,1,1,5.29411764705882,31
487,"quail",2,18,1,1,1,5.29411764705882,32
487,"yak",2,20,1,99,0,5.29411764705882,34
488,"dog",3,1,1,2,0,4.2093023255814,1
488,"cat",0,1,2,1,1,4.2093023255814,2
488,"bear",2,2,1,2,0,4.2093023255814,3
488,"polarbear",2,2,2,1,1,4.2093023255814,4
488,"monkey",1,3,1,1,1,4.2093023255814,5
488,"fish",1,4,1,4,0,4.2093023255814,6
488,"turtle",1,4,2,3,0,4.2093023255814,7
488,"rabbit",5,4,3,2,0,4.2093023255814,8
488,"ferret",4,4,4,1,1,4.2093023255814,9
488,"bird",2,5,1,1,1,4.2093023255814,10
488,"tiger",2,6,1,1,1,4.2093023255814,11
488,"wolf",1,7,1,1,1,4.2093023255814,12
488,"cheetah",4,8,1,1,1,4.2093023255814,13
488,"moose",9,9,1,2,0,4.2093023255814,14
488,"deer",2,9,2,1,1,4.2093023255814,15
488,"goat",1,10,1,6,0,4.2093023255814,16
488,"horse",2,10,2,5,0,4.2093023255814,17
488,"lamb",1,10,3,4,0,4.2093023255814,18
488,"llama",2,10,4,3,0,4.2093023255814,19
488,"elephant",5,10,5,2,0,4.2093023255814,20
488,"camel",4,10,6,1,1,4.2093023255814,21
488,"gecko",10,11,1,1,1,4.2093023255814,22
488,"bee",4,12,1,3,0,4.2093023255814,23
488,"fly",2,12,2,2,0,4.2093023255814,24
488,"bug",1,12,3,1,1,4.2093023255814,25
488,"snake",3,13,1,1,1,4.2093023255814,26
488,"worm",4,14,1,1,1,4.2093023255814,27
488,"gopher",3,15,1,2,0,4.2093023255814,28
488,"squirrel",4,15,2,1,1,4.2093023255814,29
488,"crab",23,16,1,2,0,4.2093023255814,30
488,"lobster",3,16,2,1,1,4.2093023255814,31
488,"shrimp",1,17,1,2,0,4.2093023255814,32
488,"tuna",2,17,2,1,1,4.2093023255814,33
488,"lizard",24,18,1,1,1,4.2093023255814,34
488,"whale",5,19,1,6,0,4.2093023255814,35
488,"dolphin",1,19,2,5,0,4.2093023255814,36
488,"shark",2,19,3,4,0,4.2093023255814,37
488,"jellyfish",5,19,4,3,0,4.2093023255814,38
488,"starfish",2,19,5,2,0,4.2093023255814,39
488,"stingray",4,19,6,1,1,4.2093023255814,40
488,"lion",9,20,1,99,0,4.2093023255814,41
488,"zebra",8,20,2,99,0,4.2093023255814,42
488,"mongoose",7,20,3,99,0,4.2093023255814,43
489,"cat",4,1,1,1,1,5.65625,1
489,"squirrel",6,2,1,1,1,5.65625,2
489,"lion",5,3,1,4,0,5.65625,3
489,"zebra",2,3,2,3,0,5.65625,4
489,"giraffe",3,3,3,2,0,5.65625,5
489,"bear",4,4,1,2,0,5.65625,7
489,"tiger",2,5,1,2,0,5.65625,9
489,"hippopotamus",11,5,2,1,1,5.65625,10
489,"bird",6,6,1,1,1,5.65625,11
489,"lizard",4,7,1,4,0,5.65625,12
489,"snake",2,7,2,3,0,5.65625,13
489,"rabbit",12,7,3,2,0,5.65625,14
489,"raccoon",3,7,4,1,1,5.65625,15
489,"seal",10,8,1,6,0,5.65625,16
489,"penguin",3,8,2,5,0,5.65625,17
489,"dolphin",6,8,3,4,0,5.65625,18
489,"whale",2,8,4,3,0,5.65625,19
489,"shark",2,8,5,2,0,5.65625,20
489,"fish",2,8,6,1,1,5.65625,21
489,"goat",6,9,1,7,0,5.65625,22
489,"lamb",4,9,2,6,0,5.65625,23
489,"pig",4,9,3,5,0,5.65625,24
489,"chicken",3,9,4,4,0,5.65625,25
489,"cow",16,9,5,3,0,5.65625,26
489,"horse",8,9,6,2,0,5.65625,27
489,"donkey",4,9,7,1,1,5.65625,28
489,"octopus",14,10,1,3,0,5.65625,29
489,"starfish",10,10,3,1,1,5.65625,31
489,"monkey",7,11,1,99,0,5.65625,32
490,"pig",4,1,1,1,1,4.76315789473684,1
490,"dog",2,2,1,2,0,4.76315789473684,2
490,"cat",1,2,2,1,1,4.76315789473684,3
490,"bird",1,3,1,1,1,4.76315789473684,4
490,"turtle",2,4,1,2,0,4.76315789473684,5
490,"hamster",1,4,2,1,1,4.76315789473684,6
490,"crab",5,5,1,3,0,4.76315789473684,7
490,"alligator",3,5,2,2,0,4.76315789473684,8
490,"shark",3,5,3,1,1,4.76315789473684,9
490,"tiger",1,6,1,1,1,4.76315789473684,10
490,"bear",2,7,1,1,1,4.76315789473684,11
490,"lizard",2,8,1,1,1,4.76315789473684,12
490,"eagle",8,9,1,1,1,4.76315789473684,13
490,"hyena",5,10,1,2,0,4.76315789473684,14
490,"wolf",4,10,2,1,1,4.76315789473684,15
490,"elephant",3,11,1,3,0,4.76315789473684,16
490,"rhinoceros",6,11,2,2,0,4.76315789473684,17
490,"giraffe",2,11,3,1,1,4.76315789473684,18
490,"polarbear",5,12,1,3,0,4.76315789473684,19
490,"grizzly",3,12,2,2,0,4.76315789473684,20
490,"blackbear",4,12,3,1,1,4.76315789473684,21
490,"boar",5,13,1,1,1,4.76315789473684,22
490,"deer",1,14,1,1,1,4.76315789473684,23
490,"hen",3,15,1,4,0,4.76315789473684,24
490,"chicken",1,15,2,3,0,4.76315789473684,25
490,"sheep",3,15,3,2,0,4.76315789473684,26
490,"horse",2,15,4,1,1,4.76315789473684,27
490,"coyote",12,16,1,1,1,4.76315789473684,28
490,"opossum",9,17,1,1,1,4.76315789473684,29
490,"monkey",5,18,1,2,0,4.76315789473684,30
490,"ape",1,18,2,1,1,4.76315789473684,31
490,"sloth",13,19,1,1,1,4.76315789473684,32
490,"fish",4,20,1,4,0,4.76315789473684,33
490,"frog",5,20,2,3,0,4.76315789473684,34
490,"tadpole",3,20,3,2,0,4.76315789473684,35
490,"octopus",11,20,4,1,1,4.76315789473684,36
490,"treefrog",22,21,1,1,1,4.76315789473684,37
490,"gerbil",14,22,1,99,0,4.76315789473684,38
491,"cheetah",4,1,1,1,1,6.6551724137931,1
491,"dog",2,2,1,1,1,6.6551724137931,2
491,"lion",3,3,1,2,0,6.6551724137931,3
491,"tiger",1,3,2,1,1,6.6551724137931,4
491,"raccoon",3,4,1,2,0,6.6551724137931,5
491,"squirrel",3,4,2,1,1,6.6551724137931,6
491,"snake",2,5,1,1,1,6.6551724137931,7
491,"bee",2,6,1,3,0,6.6551724137931,8
491,"bug",1,6,2,2,0,6.6551724137931,9
491,"fly",2,6,3,1,1,6.6551724137931,10
491,"spider",7,7,1,1,1,6.6551724137931,11
491,"mammal",4,8,1,2,0,6.6551724137931,12
491,"monkey",2,8,2,1,1,6.6551724137931,13
491,"whale",5,9,1,5,0,6.6551724137931,14
491,"fish",3,9,3,3,0,6.6551724137931,16
491,"crab",2,9,4,2,0,6.6551724137931,17
491,"shark",4,9,5,1,1,6.6551724137931,18
491,"elephant",8,10,1,1,1,6.6551724137931,19
491,"anteater",9,12,1,1,1,6.6551724137931,21
491,"dolphin",6,13,1,1,1,6.6551724137931,22
491,"watersnake",7,14,1,1,1,6.6551724137931,23
491,"bear",20,15,1,1,1,6.6551724137931,24
491,"frog",3,16,1,1,1,6.6551724137931,25
491,"hare",12,17,1,1,1,6.6551724137931,26
491,"walrus",16,18,1,99,0,6.6551724137931,27
491,"penguin",5,18,2,99,0,6.6551724137931,28
492,"dog",4,1,1,4,0,4.53658536585366,1
492,"cat",2,1,2,3,0,4.53658536585366,2
492,"turtle",1,1,3,2,0,4.53658536585366,3
492,"snake",2,1,4,1,1,4.53658536585366,4
492,"bear",2,2,1,1,1,4.53658536585366,5
492,"pig",2,3,1,3,0,4.53658536585366,6
492,"cow",2,3,2,2,0,4.53658536585366,7
492,"chicken",3,3,3,1,1,4.53658536585366,8
492,"rat",2,4,1,3,0,4.53658536585366,9
492,"mouse",2,4,2,2,0,4.53658536585366,10
492,"hamster",6,4,3,1,1,4.53658536585366,11
492,"kangaroo",3,5,1,1,1,4.53658536585366,12
492,"giraffe",4,6,1,2,0,4.53658536585366,13
492,"zebra",4,6,2,1,1,4.53658536585366,14
492,"horse",7,7,1,1,1,4.53658536585366,15
492,"gorilla",8,8,1,3,0,4.53658536585366,16
492,"monkey",2,8,2,2,0,4.53658536585366,17
492,"orangutan",4,8,3,1,1,4.53658536585366,18
492,"whale",4,9,1,1,1,4.53658536585366,19
492,"robin",3,10,1,4,0,4.53658536585366,20
492,"bluejay",2,10,2,3,0,4.53658536585366,21
492,"penguin",7,10,3,2,0,4.53658536585366,22
492,"polarbear",6,10,4,1,1,4.53658536585366,23
492,"flamingo",8,11,1,1,1,4.53658536585366,24
492,"spider",6,12,1,1,1,4.53658536585366,25
492,"bee",5,13,1,3,0,4.53658536585366,26
492,"moth",3,13,2,2,0,4.53658536585366,27
492,"fly",4,13,3,1,1,4.53658536585366,28
492,"duck",6,14,1,2,0,4.53658536585366,29
492,"swan",4,14,2,1,1,4.53658536585366,30
492,"frog",2,15,1,3,0,4.53658536585366,31
492,"lizard",12,15,2,2,0,4.53658536585366,32
492,"komododragon",6,15,3,1,1,4.53658536585366,33
492,"shark",3,16,1,6,0,4.53658536585366,34
492,"goldfish",3,16,2,5,0,4.53658536585366,35
492,"octopus",8,16,3,4,0,4.53658536585366,36
492,"clownfish",6,16,4,3,0,4.53658536585366,37
492,"starfish",4,16,5,2,0,4.53658536585366,38
492,"coral",5,16,6,1,1,4.53658536585366,39
492,"donkey",6,17,1,1,1,4.53658536585366,40
492,"lion",13,18,1,99,0,4.53658536585366,41
493,"dog",4,1,1,3,0,5.07894736842105,1
493,"cat",1,1,2,2,0,5.07894736842105,2
493,"rabbit",2,1,3,1,1,5.07894736842105,3
493,"tiger",4,2,1,2,0,5.07894736842105,4
493,"lion",1,2,2,1,1,5.07894736842105,5
493,"bear",3,3,1,1,1,5.07894736842105,6
493,"ostrich",4,4,1,2,0,5.07894736842105,7
493,"giraffe",3,4,2,1,1,5.07894736842105,8
493,"penguin",2,5,1,2,0,5.07894736842105,9
493,"polarbear",2,5,2,1,1,5.07894736842105,10
493,"raccoon",4,6,1,2,0,5.07894736842105,11
493,"squirrel",3,6,2,1,1,5.07894736842105,12
493,"monkey",5,7,1,5,0,5.07894736842105,13
493,"chimpanzee",2,7,2,4,0,5.07894736842105,14
493,"zebra",4,7,3,3,0,5.07894736842105,15
493,"elephant",3,7,4,2,0,5.07894736842105,16
493,"mongoose",2,7,5,1,1,5.07894736842105,17
493,"goose",1,8,1,3,0,5.07894736842105,18
493,"duck",2,8,2,2,0,5.07894736842105,19
493,"pelican",17,8,3,1,1,5.07894736842105,20
493,"fish",3,9,1,3,0,5.07894736842105,21
493,"betta",4,9,3,1,1,5.07894736842105,23
493,"dolphin",2,10,1,6,0,5.07894736842105,24
493,"humpbackwhale",5,10,2,5,0,5.07894736842105,25
493,"shark",9,10,3,4,0,5.07894736842105,26
493,"coral",6,10,4,3,0,5.07894736842105,27
493,"seahorse",7,10,5,2,0,5.07894736842105,28
493,"octopus",6,10,6,1,1,5.07894736842105,29
493,"horse",11,11,1,5,0,5.07894736842105,30
493,"cow",1,11,2,4,0,5.07894736842105,31
493,"pig",2,11,3,3,0,5.07894736842105,32
493,"goat",17,11,4,2,0,5.07894736842105,33
493,"sheep",1,11,5,1,1,5.07894736842105,34
493,"woollymammoth",20,12,1,1,1,5.07894736842105,35
493,"mountainlion",8,13,1,2,0,5.07894736842105,36
493,"bengaltiger",4,13,2,1,1,5.07894736842105,37
493,"kangaroo",15,14,1,99,0,5.07894736842105,38
494,"dog",2,1,1,2,0,6.41379310344828,1
494,"cat",2,1,2,1,1,6.41379310344828,2
494,"bird",2,2,1,1,1,6.41379310344828,3
494,"rat",1,3,1,2,0,6.41379310344828,4
494,"mouse",1,3,2,1,1,6.41379310344828,5
494,"lizard",3,4,1,2,0,6.41379310344828,6
494,"snake",1,4,2,1,1,6.41379310344828,7
494,"lion",2,5,1,3,0,6.41379310344828,8
494,"giraffe",2,5,2,2,0,6.41379310344828,9
494,"tiger",3,5,3,1,1,6.41379310344828,10
494,"eagle",4,6,1,1,1,6.41379310344828,11
494,"groundhog",6,7,1,1,1,6.41379310344828,12
494,"opossum",5,8,1,1,1,6.41379310344828,13
494,"parrot",14,9,1,1,1,6.41379310344828,14
494,"bear",19,10,1,1,1,6.41379310344828,15
494,"owl",2,11,1,1,1,6.41379310344828,16
494,"alligator",12,12,1,1,1,6.41379310344828,17
494,"gerbil",11,13,1,5,0,6.41379310344828,18
494,"fish",2,13,2,4,0,6.41379310344828,19
494,"shark",4,13,3,3,0,6.41379310344828,20
494,"whale",4,13,4,2,0,6.41379310344828,21
494,"jellyfish",5,13,5,1,1,6.41379310344828,22
494,"bat",7,14,1,1,1,6.41379310344828,23
494,"hippopotamus",12,15,1,1,1,6.41379310344828,24
494,"cow",15,16,1,4,0,6.41379310344828,25
494,"pig",3,16,2,3,0,6.41379310344828,26
494,"chicken",5,16,3,2,0,6.41379310344828,27
494,"horse",7,16,4,1,1,6.41379310344828,28
494,"labradorretriever",30,17,1,99,0,6.41379310344828,29
495,"cow",4,1,1,1,1,5.83870967741935,1
495,"cheetah",3,2,1,1,1,5.83870967741935,2
495,"bird",3,3,1,1,1,5.83870967741935,3
495,"goldfish",4,4,1,1,1,5.83870967741935,4
495,"toucan",2,5,1,1,1,5.83870967741935,5
495,"dog",2,6,1,2,0,5.83870967741935,6
495,"cat",3,6,2,1,1,5.83870967741935,7
495,"squirrel",2,7,1,1,1,5.83870967741935,8
495,"bat",7,8,1,1,1,5.83870967741935,9
495,"elephant",6,9,1,1,1,5.83870967741935,10
495,"flamingo",2,10,1,1,1,5.83870967741935,11
495,"rhino",6,11,1,1,1,5.83870967741935,12
495,"goat",12,12,1,2,0,5.83870967741935,13
495,"horse",2,12,2,1,1,5.83870967741935,14
495,"shark",17,13,1,1,1,5.83870967741935,15
495,"human",2,14,1,1,1,5.83870967741935,16
495,"fish",4,15,1,2,0,5.83870967741935,17
495,"bass",4,15,2,1,1,5.83870967741935,18
495,"eagle",4,16,1,1,1,5.83870967741935,19
495,"stallion",4,17,1,1,1,5.83870967741935,20
495,"cardinal",2,18,1,1,1,5.83870967741935,21
495,"tiger",5,19,1,2,0,5.83870967741935,22
495,"lion",1,19,2,1,1,5.83870967741935,23
495,"pony",22,20,1,1,1,5.83870967741935,24
495,"wildcat",28,21,1,1,1,5.83870967741935,25
495,"wolverine",3,22,1,1,1,5.83870967741935,26
495,"gull",6,23,1,1,1,5.83870967741935,27
495,"rat",4,24,1,2,0,5.83870967741935,28
495,"mouse",2,24,2,1,1,5.83870967741935,29
495,"pheasant",6,25,1,1,1,5.83870967741935,30
495,"snake",9,26,1,99,0,5.83870967741935,31
496,"dog",9,1,1,3,0,5.51515151515152,1
496,"cat",2,1,2,2,0,5.51515151515152,2
496,"rabbit",8,1,3,1,1,5.51515151515152,3
496,"owl",2,2,1,2,0,5.51515151515152,4
496,"eagle",1,2,2,1,1,5.51515151515152,5
496,"horse",2,3,1,3,0,5.51515151515152,6
496,"cow",1,3,2,2,0,5.51515151515152,7
496,"chicken",3,3,3,1,1,5.51515151515152,8
496,"butterfly",5,4,1,1,1,5.51515151515152,9
496,"pig",11,5,1,1,1,5.51515151515152,10
496,"squirrel",6,6,1,3,0,5.51515151515152,11
496,"bear",3,6,2,2,0,5.51515151515152,12
496,"moose",1,6,3,1,1,5.51515151515152,13
496,"whale",4,7,1,2,0,5.51515151515152,14
496,"dolphin",4,7,2,1,1,5.51515151515152,15
496,"walrus",4,8,1,1,1,5.51515151515152,16
496,"squid",3,9,1,3,0,5.51515151515152,17
496,"sponge",2,9,2,2,0,5.51515151515152,18
496,"stingray",6,9,3,1,1,5.51515151515152,19
496,"bluejay",4,10,1,3,0,5.51515151515152,20
496,"oriole",7,10,2,2,0,5.51515151515152,21
496,"cardinal",8,10,3,1,1,5.51515151515152,22
496,"cub",3,11,1,1,1,5.51515151515152,23
496,"kangaroo",3,12,1,1,1,5.51515151515152,24
496,"deer",13,13,1,1,1,5.51515151515152,25
496,"crow",5,14,1,1,1,5.51515151515152,26
496,"worm",21,15,1,2,0,5.51515151515152,27
496,"fly",4,15,2,1,1,5.51515151515152,28
496,"groundhog",5,16,1,1,1,5.51515151515152,29
496,"possum",3,17,1,1,1,5.51515151515152,30
496,"frog",21,18,1,99,0,5.51515151515152,31
496,"fish",1,18,2,99,0,5.51515151515152,32
496,"turtle",7,18,3,99,0,5.51515151515152,33
497,"dog",4,1,1,2,0,6.77777777777778,1
497,"cat",2,1,2,1,1,6.77777777777778,2
497,"fox",2,2,1,6,0,6.77777777777778,3
497,"wolf",1,2,2,5,0,6.77777777777778,4
497,"bear",4,2,3,4,0,6.77777777777778,5
497,"squirrel",6,2,4,3,0,6.77777777777778,6
497,"chipmunk",4,2,5,2,0,6.77777777777778,7
497,"rabbit",2,2,6,1,1,6.77777777777778,8
497,"horse",7,3,1,1,1,6.77777777777778,9
497,"tiger",9,4,1,4,0,6.77777777777778,10
497,"lion",2,4,2,3,0,6.77777777777778,11
497,"cheetah",4,4,3,2,0,6.77777777777778,12
497,"hippopotamus",15,4,4,1,1,6.77777777777778,13
497,"crocodile",5,5,1,2,0,6.77777777777778,14
497,"alligator",3,5,2,1,1,6.77777777777778,15
497,"wolverine",5,6,1,1,1,6.77777777777778,16
497,"jaguar",13,7,1,1,1,6.77777777777778,17
497,"snake",3,8,1,2,0,6.77777777777778,18
497,"gerbil",9,8,2,1,1,6.77777777777778,19
497,"cow",12,9,1,5,0,6.77777777777778,20
497,"hen",4,9,2,4,0,6.77777777777778,21
497,"rooster",5,9,3,3,0,6.77777777777778,22
497,"pig",2,9,4,2,0,6.77777777777778,23
497,"goose",7,9,5,1,1,6.77777777777778,24
497,"dolphin",43,10,1,2,0,6.77777777777778,25
497,"whale",1,10,2,1,1,6.77777777777778,26
497,"polarbear",9,11,1,99,0,6.77777777777778,27
498,"skunk",4,1,1,1,1,6.88888888888889,1
